16031,33,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.741007,35.235265,0.0706241
16684,6182,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.776898,35.184937,0.0706241
16032,330,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.818588,35.202514,0.0706241
16033,3300,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.746634,35.213153,0.0706241
16034,3301,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.74868,35.211248,0.0706241
16035,3302,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.748854,35.211105,0.0706241
16036,3304,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.750079,35.212706,0.0706241
16037,331,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.816721,35.201427,0.0706241
16038,3312,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.750004,35.214993,0.0706241
16039,3314,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.747597,35.217833,0.0706241
16040,3315,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.74648,35.217065,0.0706241
16041,3317,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.750226,35.217912,0.0706241
16042,3318,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.750283,35.218104,0.0706241
16043,332,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.815418,35.199356,0.0706241
16044,3322,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.740014,35.195296,0.0706241
16045,3323,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.737789,35.194823,0.0706241
16046,3324,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.745824,35.212951,0.0706241
16047,3327,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.749529,35.218603,0.0706241
16048,333,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.815307,35.199384,0.0706241
16049,3333,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.772125,35.189732,0.0706241
