record_id,month,route_id,day_of_week,scheduled_departure_time,stop_sequence,stop_code,n_observations,mean_cumulative_travel_time_min,std_cumulative_travel_time_min,mean_cumulative_distance_m,std_cumulative_distance_m,route_name,route_variant_id
7828881,2,5499,3,9,30,903,12,41.43,7.53,8672,0.057308756,22,0
7828882,2,5499,3,9,31,3678,12,42.73,7.53,8891,0.057308756,22,0
7828883,2,5499,3,9,32,1352,12,44.21,7.77,9141,0.057308756,22,0
7828884,2,5499,3,9,33,1731,12,44.61,7.77,9367,0.057308756,22,0
7828885,2,5499,3,9,34,1927,12,45.67,7.72,9894,0.057308756,22,0
7828886,2,5499,3,9,35,3637,12,46.55,7.69,10147,0.057308756,22,0
7828887,2,5499,3,9,36,2804,12,50.55,8.03,12958,0.057308756,22,0
7828888,2,5499,3,9,37,2802,12,51.2,8.12,13051,0.057308756,22,0
7828889,2,5499,3,9,38,2882,12,53.03,8.35,13595,0.057308756,22,0
7828890,2,5499,3,9,39,2806,12,53.77,8.42,13789,0.057308756,22,0
7828891,2,5499,3,9,40,5854,12,56.46,8.73,14167,0.057308756,22,0
7828892,2,5499,3,9,41,2569,12,57.28,8.83,14373,0.057308756,22,0
7828893,2,5499,3,9,42,2573,12,58.57,8.89,14573,0.057308756,22,0
7828894,2,5499,3,9,43,2620,12,59.61,8.9,14886,0.057308756,22,0
7828895,2,5499,3,9,44,2624,12,62.49,8.91,15301,0.057308756,22,0
7828896,2,5499,3,9,45,2707,12,63.14,8.95,15509,0.057308756,22,0
7828897,2,5499,3,9,46,2708,12,63.84,8.99,15786,0.057308756,22,0
7828898,2,5499,3,9,47,2710,12,64.5,9.04,16020,0.057308756,22,0
7828899,2,5499,3,9,48,2825,12,65.06,9.02,16175,0.057308756,22,0
7828900,2,5499,3,9,49,6215,12,65.66,9.01,16346,0.057308756,22,0
7828901,2,5499,3,9,50,2826,12,66.26,9.17,16525,0.057308756,22,0
7828902,2,5499,3,9,51,3849,12,67.45,9.36,16792,0.057308756,22,0
7828903,2,5499,3,9,52,2855,12,68.12,9.29,17005,0.057308756,22,0
7828904,2,5499,3,9,53,2856,12,69.04,9.25,17393,0.057308756,22,0
7828905,2,5499,3,9,54,6214,12,69.82,9.29,17692,0.057308756,22,0
7828906,2,5499,3,9,55,1487,12,71.42,9.09,18201,0.057308756,22,0
8230200,2,5499,3,10,1,3324,10,1.2,1.07,0,0.057308756,22,0
8230201,2,5499,3,10,2,6268,10,1.4,1.08,350,0.057308756,22,0
8230202,2,5499,3,10,3,9907,10,4.79,1.69,1440,0.057308756,22,0
8230203,2,5499,3,10,4,9908,10,5.79,1.62,1684,0.057308756,22,0
8230204,2,5499,3,10,5,3097,10,6.5,1.62,1852,0.057308756,22,0
8230205,2,5499,3,10,6,2181,10,8.74,1.79,2222,0.057308756,22,0
8230206,2,5499,3,10,7,9981,10,9.27,1.93,2343,0.057308756,22,0
8230207,2,5499,3,10,8,1629,10,10.48,2.03,2520,0.057308756,22,0
8230208,2,5499,3,10,9,5895,10,11.28,2.11,2754,0.057308756,22,0
8230209,2,5499,3,10,10,1014,10,12.72,2.13,3095,0.057308756,22,0
8230210,2,5499,3,10,11,2590,10,13.85,2.26,3330,0.057308756,22,0
8230211,2,5499,3,10,12,1655,10,14.54,2.48,3545,0.057308756,22,0
8230212,2,5499,3,10,13,2753,10,15.56,2.57,3742,0.057308756,22,0
8230213,2,5499,3,10,14,4044,10,15.97,2.62,3870,0.057308756,22,0
8230214,2,5499,3,10,15,1630,10,16.62,2.65,4092,0.057308756,22,0
8230215,2,5499,3,10,16,2591,10,17.14,2.59,4215,0.057308756,22,0
8230216,2,5499,3,10,17,4050,10,18.96,2.21,4442,0.057308756,22,0
8230217,2,5499,3,10,18,1039,10,19.66,2.09,4766,0.057308756,22,0
8230218,2,5499,3,10,19,1054,10,20.33,2.19,4927,0.057308756,22,0
8230219,2,5499,3,10,20,1575,10,21.51,2.19,5277,0.057308756,22,0
8230220,2,5499,3,10,21,1484,10,23.8,2.34,5567,0.057308756,22,0
8230221,2,5499,3,10,22,1079,10,25.41,2.44,5755,0.057308756,22,0
8230222,2,5499,3,10,23,3857,10,27.81,2.65,6156,0.057308756,22,0
8230223,2,5499,3,10,24,3605,10,30.04,3.14,6599,0.057308756,22,0
8230224,2,5499,3,10,25,4173,10,32.16,3.21,6869,0.057308756,22,0
8230225,2,5499,3,10,26,3818,10,35.31,3.48,7237,0.057308756,22,0
8230226,2,5499,3,10,27,3858,10,36.05,3.51,7392,0.057308756,22,0
8230227,2,5499,3,10,28,4037,10,37.76,3.55,7706,0.057308756,22,0
8230228,2,5499,3,10,29,1171,10,39.29,3.71,7983,0.057308756,22,0
8230229,2,5499,3,10,30,903,10,42.34,3.18,8433,0.057308756,22,0
8230230,2,5499,3,10,31,3678,10,43.15,3.69,8629,0.057308756,22,0
8230231,2,5499,3,10,32,1352,10,44.56,3.93,8879,0.057308756,22,0
8230232,2,5499,3,10,33,1731,10,44.95,3.85,9105,0.057308756,22,0
8230233,2,5499,3,10,34,1927,10,45.94,3.85,9632,0.057308756,22,0
8230234,2,5499,3,10,35,3637,10,47.41,4.03,9885,0.057308756,22,0
8230235,2,5499,3,10,36,2804,10,51.28,4.29,12696,0.057308756,22,0
8230236,2,5499,3,10,37,2802,10,52.0,4.51,12789,0.057308756,22,0
8230237,2,5499,3,10,38,2882,10,53.87,4.65,13333,0.057308756,22,0
8230238,2,5499,3,10,39,2806,10,55.04,4.84,13527,0.057308756,22,0
8230239,2,5499,3,10,40,5854,10,57.38,5.42,13905,0.057308756,22,0
8230240,2,5499,3,10,41,2569,10,58.12,5.43,14111,0.057308756,22,0
8230241,2,5499,3,10,42,2573,10,59.49,5.79,14308,0.057308756,22,0
8230242,2,5499,3,10,43,2620,10,60.7,5.37,14604,0.057308756,22,0
8230243,2,5499,3,10,44,2624,10,63.25,5.76,15036,0.057308756,22,0
8230244,2,5499,3,10,45,2707,10,63.82,5.85,15244,0.057308756,22,0
8230245,2,5499,3,10,46,2708,10,64.59,5.87,15521,0.057308756,22,0
8230246,2,5499,3,10,47,2710,10,65.87,5.88,15930,0.057308756,22,0
8230247,2,5499,3,10,48,2825,10,65.84,5.83,15884,0.057308756,22,0
8230248,2,5499,3,10,49,6215,10,66.28,5.87,16055,0.057308756,22,0
8230249,2,5499,3,10,50,2826,10,66.88,5.99,16234,0.057308756,22,0
8230250,2,5499,3,10,51,3849,10,68.01,5.97,16501,0.057308756,22,0
8230251,2,5499,3,10,52,2855,10,68.79,5.94,16714,0.057308756,22,0
8230252,2,5499,3,10,53,2856,10,69.66,6.03,17102,0.057308756,22,0
8230253,2,5499,3,10,54,6214,10,70.62,5.66,17136,0.057308756,22,0
8230254,2,5499,3,10,55,1487,10,72.47,5.56,17645,0.057308756,22,0
8637413,2,5499,3,11,1,3324,11,1.31,1.05,0,0.057308756,22,0
8637414,2,5499,3,11,2,6268,11,1.52,1.05,350,0.057308756,22,0
8637415,2,5499,3,11,3,9907,11,5.11,1.6,1440,0.057308756,22,0
8637416,2,5499,3,11,4,9908,11,5.83,1.58,1684,0.057308756,22,0
8637417,2,5499,3,11,5,3097,11,6.48,1.54,1852,0.057308756,22,0
8637418,2,5499,3,11,6,2181,11,8.35,1.91,2222,0.057308756,22,0
8637419,2,5499,3,11,7,9981,11,8.93,2.21,2343,0.057308756,22,0
8637420,2,5499,3,11,8,1629,11,9.8,2.34,2520,0.057308756,22,0
8637421,2,5499,3,11,9,5895,11,10.65,2.41,2754,0.057308756,22,0
8637422,2,5499,3,11,10,1014,11,12.05,2.5,3095,0.057308756,22,0
8637423,2,5499,3,11,11,2590,11,13.09,2.81,3330,0.057308756,22,0
8637424,2,5499,3,11,12,1655,11,13.99,2.89,3575,0.057308756,22,0
8637425,2,5499,3,11,13,2753,11,14.82,2.98,3796,0.057308756,22,0
8637426,2,5499,3,11,14,4044,11,15.51,3.1,4064,0.057308756,22,0
8637427,2,5499,3,11,15,1630,11,16.4,3.47,4286,0.057308756,22,0
8637428,2,5499,3,11,16,2591,11,17.06,3.52,4409,0.057308756,22,0
8637429,2,5499,3,11,17,4050,11,18.53,3.47,4636,0.057308756,22,0
8637430,2,5499,3,11,18,1039,11,19.29,3.48,4960,0.057308756,22,0
8637431,2,5499,3,11,19,1054,11,19.88,3.47,5121,0.057308756,22,0
8637432,2,5499,3,11,20,1575,11,20.99,3.34,5331,0.057308756,22,0
8637433,2,5499,3,11,21,1484,11,23.94,3.26,5782,0.057308756,22,0
8637434,2,5499,3,11,22,1079,11,25.54,3.37,5970,0.057308756,22,0
8637435,2,5499,3,11,23,3857,11,27.61,3.42,6371,0.057308756,22,0
8637436,2,5499,3,11,24,3605,11,29.49,3.63,6814,0.057308756,22,0
8637437,2,5499,3,11,25,4173,11,31.52,3.68,7084,0.057308756,22,0
8637438,2,5499,3,11,26,3818,11,34.51,3.81,7452,0.057308756,22,0
8637439,2,5499,3,11,27,3858,11,35.2,3.85,7607,0.057308756,22,0
8637440,2,5499,3,11,28,4037,11,37.33,4.4,7921,0.057308756,22,0
8637441,2,5499,3,11,29,1171,11,38.47,4.19,8198,0.057308756,22,0
8637442,2,5499,3,11,30,903,11,40.8,4.08,8672,0.057308756,22,0
8637443,2,5499,3,11,31,3678,11,46.16,13.54,8815,0.057308756,22,0
8637444,2,5499,3,11,32,1352,11,47.68,13.04,9065,0.057308756,22,0
8637445,2,5499,3,11,33,1731,11,44.16,4.1,9367,0.057308756,22,0
8637446,2,5499,3,11,34,1927,11,45.49,3.98,9894,0.057308756,22,0
8637447,2,5499,3,11,35,3637,11,49.59,12.05,9754,0.057308756,22,0
8637448,2,5499,3,11,36,2804,11,53.67,12.04,12565,0.057308756,22,0
8637449,2,5499,3,11,37,2802,11,54.23,12.07,12658,0.057308756,22,0
8637450,2,5499,3,11,38,2882,11,56.07,12.23,13202,0.057308756,22,0
8637451,2,5499,3,11,39,2806,11,57.26,12.29,13396,0.057308756,22,0
8637452,2,5499,3,11,40,5854,11,60.05,12.84,13774,0.057308756,22,0
8637453,2,5499,3,11,41,2569,11,61.24,12.97,13980,0.057308756,22,0
8637454,2,5499,3,11,42,2573,11,62.82,12.95,14180,0.057308756,22,0
8637455,2,5499,3,11,43,2620,11,64.11,13.21,14493,0.057308756,22,0
8637456,2,5499,3,11,44,2624,11,66.77,13.21,14908,0.057308756,22,0
8637457,2,5499,3,11,45,2707,11,67.43,13.2,15116,0.057308756,22,0
8637458,2,5499,3,11,46,2708,11,68.23,13.22,15393,0.057308756,22,0
8637459,2,5499,3,11,47,2710,11,68.88,13.18,15627,0.057308756,22,0
8637460,2,5499,3,11,48,2825,11,69.51,13.14,15782,0.057308756,22,0
8637461,2,5499,3,11,49,6215,11,70.05,13.09,15953,0.057308756,22,0
8637462,2,5499,3,11,50,2826,11,70.77,13.04,16132,0.057308756,22,0
8637463,2,5499,3,11,51,3849,11,71.91,12.97,16399,0.057308756,22,0
8637464,2,5499,3,11,52,2855,11,72.78,12.98,16612,0.057308756,22,0
8637465,2,5499,3,11,53,2856,11,73.64,13.13,17000,0.057308756,22,0
8637466,2,5499,3,11,54,6214,11,74.61,13.08,17299,0.057308756,22,0
8637467,2,5499,3,11,55,1487,11,76.48,13.38,17808,0.057308756,22,0
9043495,2,5499,3,12,1,3324,16,1.51,1.87,0,0.057308756,22,0
9043496,2,5499,3,12,2,6268,16,1.72,1.87,350,0.057308756,22,0
9043497,2,5499,3,12,3,9907,16,5.11,2.34,1440,0.057308756,22,0
9043498,2,5499,3,12,4,9908,16,5.69,2.24,1615,0.057308756,22,0
9043499,2,5499,3,12,5,3097,16,6.31,2.31,1783,0.057308756,22,0
9043500,2,5499,3,12,6,2181,16,8.4,2.45,2153,0.057308756,22,0
9043501,2,5499,3,12,7,9981,16,9.05,2.48,2274,0.057308756,22,0
9043502,2,5499,3,12,8,1629,16,9.97,2.56,2451,0.057308756,22,0
9043503,2,5499,3,12,9,5895,16,10.99,2.73,2685,0.057308756,22,0
9043504,2,5499,3,12,10,1014,16,12.45,2.92,3026,0.057308756,22,0
9043505,2,5499,3,12,11,2590,16,13.45,2.99,3261,0.057308756,22,0
9043506,2,5499,3,12,12,1655,16,14.48,3.01,3506,0.057308756,22,0
9043507,2,5499,3,12,13,2753,16,15.61,2.99,3727,0.057308756,22,0
9043508,2,5499,3,12,14,4044,16,16.39,3.11,3995,0.057308756,22,0
9043509,2,5499,3,12,15,1630,16,17.1,3.2,4217,0.057308756,22,0
9043510,2,5499,3,12,16,2591,16,17.76,3.13,4340,0.057308756,22,0
9043511,2,5499,3,12,17,4050,16,19.55,3.18,4567,0.057308756,22,0
9043512,2,5499,3,12,18,1039,16,20.29,3.22,4891,0.057308756,22,0
9043513,2,5499,3,12,19,1054,16,21.08,3.29,5052,0.057308756,22,0
9043514,2,5499,3,12,20,1575,16,22.19,3.37,5262,0.057308756,22,0
9043515,2,5499,3,12,21,1484,16,25.68,4.14,5713,0.057308756,22,0
9043516,2,5499,3,12,22,1079,16,27.48,4.36,5901,0.057308756,22,0
9043517,2,5499,3,12,23,3857,16,29.62,4.39,6302,0.057308756,22,0
9043518,2,5499,3,12,24,3605,16,31.48,4.54,6745,0.057308756,22,0
9043519,2,5499,3,12,25,4173,16,33.59,4.75,7015,0.057308756,22,0
9043520,2,5499,3,12,26,3818,16,37.54,6.42,7368,0.057308756,22,0
9043521,2,5499,3,12,27,3858,16,37.12,4.83,7516,0.057308756,22,0
9043522,2,5499,3,12,28,4037,16,39.15,4.9,7830,0.057308756,22,0
9043523,2,5499,3,12,29,1171,16,41.44,4.68,8107,0.057308756,22,0
9043524,2,5499,3,12,30,903,16,46.47,7.6,8435,0.057308756,22,0
9043525,2,5499,3,12,31,3678,16,48.17,7.56,8654,0.057308756,22,0
9043526,2,5499,3,12,32,1352,16,50.62,7.56,8904,0.057308756,22,0
9043527,2,5499,3,12,33,1731,16,51.2,7.55,9130,0.057308756,22,0
9043528,2,5499,3,12,34,1927,16,52.4,7.51,9657,0.057308756,22,0
9043529,2,5499,3,12,35,3637,16,53.79,6.92,9611,0.057308756,22,0
9043530,2,5499,3,12,36,2804,16,58.96,7.25,12422,0.057308756,22,0
9043531,2,5499,3,12,37,2802,16,59.6,7.26,12515,0.057308756,22,0
9043532,2,5499,3,12,38,2882,16,61.49,7.32,13059,0.057308756,22,0
9043533,2,5499,3,12,39,2806,16,62.56,7.58,13253,0.057308756,22,0
9043534,2,5499,3,12,40,5854,16,65.76,7.05,13631,0.057308756,22,0
9043535,2,5499,3,12,41,2569,16,66.76,7.07,13837,0.057308756,22,0
9043536,2,5499,3,12,42,2573,16,68.3,7.12,14037,0.057308756,22,0
9043537,2,5499,3,12,43,2620,16,69.61,6.99,14350,0.057308756,22,0
9043538,2,5499,3,12,44,2624,16,72.15,6.96,14765,0.057308756,22,0
9043539,2,5499,3,12,45,2707,16,72.91,6.99,14973,0.057308756,22,0
9043540,2,5499,3,12,46,2708,16,73.71,7.03,15250,0.057308756,22,0
9043541,2,5499,3,12,47,2710,16,74.51,7.15,15484,0.057308756,22,0
9043542,2,5499,3,12,48,2825,16,75.06,7.16,15639,0.057308756,22,0
9043543,2,5499,3,12,49,6215,16,75.59,7.13,15810,0.057308756,22,0
9043544,2,5499,3,12,50,2826,16,76.23,7.17,15989,0.057308756,22,0
9043545,2,5499,3,12,51,3849,16,77.41,7.05,16256,0.057308756,22,0
9043546,2,5499,3,12,52,2855,16,78.35,7.12,16469,0.057308756,22,0
9043547,2,5499,3,12,53,2856,16,79.29,7.12,16857,0.057308756,22,0
9043548,2,5499,3,12,54,6214,16,80.16,7.14,17156,0.057308756,22,0
9043549,2,5499,3,12,55,1487,16,82.13,7.17,17665,0.057308756,22,0
9455232,2,5499,3,13,1,3324,15,1.3,1.88,0,0.057308756,22,0
9455233,2,5499,3,13,2,6268,15,1.96,2.48,350,0.057308756,22,0
9455234,2,5499,3,13,3,9907,15,4.86,2.47,1440,0.057308756,22,0
9455235,2,5499,3,13,4,9908,15,5.73,2.57,1684,0.057308756,22,0
9455236,2,5499,3,13,5,3097,15,6.35,2.58,1852,0.057308756,22,0
9455237,2,5499,3,13,6,2181,15,9.07,3.2,2222,0.057308756,22,0
9455238,2,5499,3,13,7,9981,15,10.22,3.45,2343,0.057308756,22,0
9455239,2,5499,3,13,8,1629,15,11.25,3.3,2520,0.057308756,22,0
9455240,2,5499,3,13,9,5895,15,12.08,3.3,2754,0.057308756,22,0
9455241,2,5499,3,13,10,1014,15,13.35,3.27,3095,0.057308756,22,0
9455242,2,5499,3,13,11,2590,15,14.32,3.31,3330,0.057308756,22,0
9455243,2,5499,3,13,12,1655,15,15.21,3.37,3575,0.057308756,22,0
9455244,2,5499,3,13,13,2753,15,16.1,3.39,3796,0.057308756,22,0
9455245,2,5499,3,13,14,4044,15,16.81,3.49,4064,0.057308756,22,0
9455246,2,5499,3,13,15,1630,15,17.52,3.57,4286,0.057308756,22,0
9455247,2,5499,3,13,16,2591,15,18.16,3.61,4409,0.057308756,22,0
9455248,2,5499,3,13,17,4050,15,19.7,3.63,4636,0.057308756,22,0
9455249,2,5499,3,13,18,1039,15,20.5,3.93,4960,0.057308756,22,0
9455250,2,5499,3,13,19,1054,15,21.33,3.97,5121,0.057308756,22,0
9455251,2,5499,3,13,20,1575,15,22.3,4.05,5331,0.057308756,22,0
9455252,2,5499,3,13,21,1484,15,27.8,3.85,5782,0.057308756,22,0
9455253,2,5499,3,13,22,1079,15,30.21,3.86,5970,0.057308756,22,0
9455254,2,5499,3,13,23,3857,15,32.12,4.17,6371,0.057308756,22,0
9455255,2,5499,3,13,24,3605,15,34.05,4.57,6814,0.057308756,22,0
9455256,2,5499,3,13,25,4173,15,36.19,4.44,7084,0.057308756,22,0
9455257,2,5499,3,13,26,3818,15,41.39,11.63,7452,0.057308756,22,0
9455258,2,5499,3,13,27,3858,15,39.14,3.3,7607,0.057308756,22,0
9455259,2,5499,3,13,28,4037,15,41.35,3.45,7921,0.057308756,22,0
9455260,2,5499,3,13,29,1171,15,44.0,3.92,8198,0.057308756,22,0
9455261,2,5499,3,13,30,903,15,46.68,4.2,8672,0.057308756,22,0
9455262,2,5499,3,13,31,3678,15,48.32,4.36,8891,0.057308756,22,0
9455263,2,5499,3,13,32,1352,15,50.71,4.23,9141,0.057308756,22,0
9455264,2,5499,3,13,33,1731,15,51.34,4.31,9367,0.057308756,22,0
9455265,2,5499,3,13,34,1927,15,52.56,4.25,9894,0.057308756,22,0
9455266,2,5499,3,13,35,3637,15,56.33,7.51,9609,0.057308756,22,0
9455267,2,5499,3,13,36,2804,15,60.99,7.4,12420,0.057308756,22,0
9455268,2,5499,3,13,37,2802,15,61.68,7.38,12513,0.057308756,22,0
9455269,2,5499,3,13,38,2882,15,64.21,7.43,13057,0.057308756,22,0
9455270,2,5499,3,13,39,2806,15,64.92,7.55,13251,0.057308756,22,0
9455271,2,5499,3,13,40,5854,15,67.77,7.71,13629,0.057308756,22,0
9455272,2,5499,3,13,41,2569,15,68.97,7.57,13835,0.057308756,22,0
9455273,2,5499,3,13,42,2573,15,70.51,7.61,14035,0.057308756,22,0
9455274,2,5499,3,13,43,2620,15,71.63,7.67,14348,0.057308756,22,0
9455275,2,5499,3,13,44,2624,15,74.21,8.31,14763,0.057308756,22,0
9455276,2,5499,3,13,45,2707,15,75.0,8.28,14971,0.057308756,22,0
9455277,2,5499,3,13,46,2708,15,75.78,8.38,15248,0.057308756,22,0
9455278,2,5499,3,13,47,2710,15,76.46,8.48,15482,0.057308756,22,0
9455279,2,5499,3,13,48,2825,15,76.99,8.46,15637,0.057308756,22,0
9455280,2,5499,3,13,49,6215,15,77.58,8.55,15808,0.057308756,22,0
9455281,2,5499,3,13,50,2826,15,78.22,8.65,15987,0.057308756,22,0
9455282,2,5499,3,13,51,3849,15,79.19,8.67,16254,0.057308756,22,0
9455283,2,5499,3,13,52,2855,15,80.04,8.7,16467,0.057308756,22,0
9455284,2,5499,3,13,53,2856,15,80.92,8.82,16855,0.057308756,22,0
9455285,2,5499,3,13,54,6214,15,81.84,8.87,17154,0.057308756,22,0
9455286,2,5499,3,13,55,1487,15,83.63,8.92,17663,0.057308756,22,0
9875556,2,5499,3,14,1,3324,11,1.46,1.51,0,0.057308756,22,0
9875557,2,5499,3,14,2,6268,11,1.66,1.51,350,0.057308756,22,0
9875558,2,5499,3,14,3,9907,11,4.8,1.86,1440,0.057308756,22,0
9875559,2,5499,3,14,4,9908,11,5.51,1.87,1584,0.057308756,22,0
9875560,2,5499,3,14,5,3097,11,6.2,2.05,1752,0.057308756,22,0
9875561,2,5499,3,14,6,2181,11,8.9,2.22,2122,0.057308756,22,0
9875562,2,5499,3,14,7,9981,11,10.37,2.22,2243,0.057308756,22,0
9875563,2,5499,3,14,8,1629,11,11.38,2.48,2420,0.057308756,22,0
9875564,2,5499,3,14,9,5895,11,12.35,2.44,2654,0.057308756,22,0
9875565,2,5499,3,14,10,1014,11,13.63,2.67,2995,0.057308756,22,0
9875566,2,5499,3,14,11,2590,11,14.57,2.64,3230,0.057308756,22,0
9875567,2,5499,3,14,12,1655,11,15.59,2.52,3475,0.057308756,22,0
9875568,2,5499,3,14,13,2753,11,16.75,2.71,3696,0.057308756,22,0
9875569,2,5499,3,14,14,4044,11,17.45,2.78,3964,0.057308756,22,0
9875570,2,5499,3,14,15,1630,11,18.43,3.0,4186,0.057308756,22,0
9875571,2,5499,3,14,16,2591,11,19.15,3.0,4309,0.057308756,22,0
9875572,2,5499,3,14,17,4050,11,20.74,2.74,4536,0.057308756,22,0
9875573,2,5499,3,14,18,1039,11,21.43,2.92,4860,0.057308756,22,0
9875574,2,5499,3,14,19,1054,11,22.2,3.07,5021,0.057308756,22,0
9875575,2,5499,3,14,20,1575,11,23.09,3.06,5231,0.057308756,22,0
9875576,2,5499,3,14,21,1484,11,27.57,3.28,5682,0.057308756,22,0
9875577,2,5499,3,14,22,1079,11,29.91,3.33,5870,0.057308756,22,0
9875578,2,5499,3,14,23,3857,11,32.28,3.31,6271,0.057308756,22,0
9875579,2,5499,3,14,24,3605,11,34.55,3.24,6714,0.057308756,22,0
9875580,2,5499,3,14,25,4173,11,36.96,3.19,6984,0.057308756,22,0
9875581,2,5499,3,14,26,3818,11,41.2,5.27,7452,0.057308756,22,0
9875582,2,5499,3,14,27,3858,11,42.07,5.2,7607,0.057308756,22,0
9875583,2,5499,3,14,28,4037,11,44.22,5.32,7921,0.057308756,22,0
9875584,2,5499,3,14,29,1171,11,46.67,4.67,8198,0.057308756,22,0
9875585,2,5499,3,14,30,903,11,52.01,7.2,8451,0.057308756,22,0
9875586,2,5499,3,14,31,3678,11,53.76,7.26,8670,0.057308756,22,0
9875587,2,5499,3,14,32,1352,11,56.01,7.38,8920,0.057308756,22,0
9875588,2,5499,3,14,33,1731,11,56.61,7.38,9146,0.057308756,22,0
9875589,2,5499,3,14,34,1927,11,58.02,7.6,9673,0.057308756,22,0
9875590,2,5499,3,14,35,3637,11,60.43,7.68,9691,0.057308756,22,0
9875591,2,5499,3,14,36,2804,11,65.22,8.04,12502,0.057308756,22,0
9875592,2,5499,3,14,37,2802,11,65.91,8.04,12595,0.057308756,22,0
9875593,2,5499,3,14,38,2882,11,67.97,8.07,13139,0.057308756,22,0
9875594,2,5499,3,14,39,2806,11,68.87,8.27,13333,0.057308756,22,0
9875595,2,5499,3,14,40,5854,11,72.19,8.32,13711,0.057308756,22,0
9875596,2,5499,3,14,41,2569,11,73.39,8.26,13917,0.057308756,22,0
9875597,2,5499,3,14,42,2573,11,74.88,8.49,14117,0.057308756,22,0
9875598,2,5499,3,14,43,2620,11,76.12,8.57,14430,0.057308756,22,0
9875599,2,5499,3,14,44,2624,11,79.47,8.45,14845,0.057308756,22,0
9875600,2,5499,3,14,45,2707,11,80.31,8.54,15053,0.057308756,22,0
9875601,2,5499,3,14,46,2708,11,81.23,8.54,15330,0.057308756,22,0
9875602,2,5499,3,14,47,2710,11,82.07,8.57,15564,0.057308756,22,0
9875603,2,5499,3,14,48,2825,11,82.59,8.54,15719,0.057308756,22,0
9875604,2,5499,3,14,49,6215,11,83.23,8.59,15890,0.057308756,22,0
9875605,2,5499,3,14,50,2826,11,83.82,8.57,16069,0.057308756,22,0
9875606,2,5499,3,14,51,3849,11,85.33,8.92,16336,0.057308756,22,0
9875607,2,5499,3,14,52,2855,11,86.3,9.03,16549,0.057308756,22,0
9875608,2,5499,3,14,53,2856,11,87.37,9.04,16937,0.057308756,22,0
9875609,2,5499,3,14,54,6214,11,88.33,9.1,17236,0.057308756,22,0
9875610,2,5499,3,14,55,1487,11,90.51,9.37,17745,0.057308756,22,0
10262344,2,5499,3,15,1,3324,10,1.65,2.12,0,0.057308756,22,0
10262345,2,5499,3,15,2,6268,10,1.85,2.12,350,0.057308756,22,0
10262346,2,5499,3,15,3,9907,10,5.71,2.59,1440,0.057308756,22,0
10262347,2,5499,3,15,4,9908,10,6.54,2.61,1684,0.057308756,22,0
10262348,2,5499,3,15,5,3097,10,7.3,2.53,1852,0.057308756,22,0
10262349,2,5499,3,15,6,2181,10,10.74,2.96,2222,0.057308756,22,0
10262350,2,5499,3,15,7,9981,10,11.66,3.0,2343,0.057308756,22,0
10262351,2,5499,3,15,8,1629,10,12.67,3.13,2520,0.057308756,22,0
10262352,2,5499,3,15,9,5895,10,13.62,3.4,2754,0.057308756,22,0
10262353,2,5499,3,15,10,1014,10,14.64,3.35,3095,0.057308756,22,0
10262354,2,5499,3,15,11,2590,10,15.73,3.57,3330,0.057308756,22,0
10262355,2,5499,3,15,12,1655,10,16.68,3.76,3575,0.057308756,22,0
10262356,2,5499,3,15,13,2753,10,17.81,3.86,3796,0.057308756,22,0
10262357,2,5499,3,15,14,4044,10,18.65,3.94,4064,0.057308756,22,0
10262358,2,5499,3,15,15,1630,10,19.42,4.1,4286,0.057308756,22,0
10262359,2,5499,3,15,16,2591,10,20.21,4.25,4409,0.057308756,22,0
10262360,2,5499,3,15,17,4050,10,22.22,4.23,4636,0.057308756,22,0
10262361,2,5499,3,15,18,1039,10,22.9,4.28,4960,0.057308756,22,0
10262362,2,5499,3,15,19,1054,10,23.5,4.37,5121,0.057308756,22,0
10262363,2,5499,3,15,20,1575,10,24.37,4.37,5331,0.057308756,22,0
10262364,2,5499,3,15,21,1484,10,28.67,4.24,5782,0.057308756,22,0
10262365,2,5499,3,15,22,1079,10,30.9,4.06,5970,0.057308756,22,0
10262366,2,5499,3,15,23,3857,10,33.23,4.35,6371,0.057308756,22,0
10262367,2,5499,3,15,24,3605,10,35.1,4.16,6814,0.057308756,22,0
10262368,2,5499,3,15,25,4173,10,37.19,4.31,7084,0.057308756,22,0
10262369,2,5499,3,15,26,3818,10,40.5,4.41,7452,0.057308756,22,0
10262370,2,5499,3,15,27,3858,10,41.38,4.48,7607,0.057308756,22,0
10262371,2,5499,3,15,28,4037,10,43.42,4.32,7921,0.057308756,22,0
10262372,2,5499,3,15,29,1171,10,45.84,4.07,8198,0.057308756,22,0
10262373,2,5499,3,15,30,903,10,49.52,3.95,8672,0.057308756,22,0
10262374,2,5499,3,15,31,3678,10,51.16,3.9,8891,0.057308756,22,0
10262375,2,5499,3,15,32,1352,10,53.5,3.75,9141,0.057308756,22,0
10262376,2,5499,3,15,33,1731,10,54.15,3.76,9367,0.057308756,22,0
10262377,2,5499,3,15,34,1927,10,55.31,3.84,9894,0.057308756,22,0
10262378,2,5499,3,15,35,3637,10,56.96,4.36,10147,0.057308756,22,0
10262379,2,5499,3,15,36,2804,10,61.42,4.31,12958,0.057308756,22,0
10262380,2,5499,3,15,37,2802,10,62.06,4.27,13051,0.057308756,22,0
10262381,2,5499,3,15,38,2882,10,65.46,5.21,13595,0.057308756,22,0
