gtfs_ride__end_time,gtfs_ride__gtfs_route_id,gtfs_ride__journey_ref,gtfs_ride__start_time,gtfs_ride_stop__arrival_time,gtfs_ride_stop__departure_time,gtfs_ride_stop__drop_off_type,gtfs_ride_stop__gtfs_ride_id,gtfs_ride_stop__gtfs_stop_id,gtfs_ride_stop__pickup_type,gtfs_ride_stop__shape_dist_traveled,gtfs_ride_stop__stop_sequence,gtfs_route__agency_name,gtfs_route__date,gtfs_route__line_ref,gtfs_route__operator_ref,gtfs_route__route_alternative,gtfs_route__route_direction,gtfs_route__route_long_name,gtfs_route__route_mkt,gtfs_route__route_short_name,gtfs_route__route_type,gtfs_stop__city,gtfs_stop__code,gtfs_stop__date,gtfs_stop__lat,gtfs_stop__lon,gtfs_stop__name,gtfs_stop_id,id,nearest_siri_vehicle_location__bearing,nearest_siri_vehicle_location__distance_from_journey_start,nearest_siri_vehicle_location__distance_from_siri_ride_stop_meters,nearest_siri_vehicle_location__lat,nearest_siri_vehicle_location__lon,nearest_siri_vehicle_location__recorded_at_time,nearest_siri_vehicle_location__siri_ride_stop_id,nearest_siri_vehicle_location__siri_snapshot_id,nearest_siri_vehicle_location__velocity,nearest_siri_vehicle_location_id,order,siri_ride__duration_minutes,siri_ride__first_vehicle_location_id,siri_ride__gtfs_ride_id,siri_ride__journey_gtfs_ride_id,siri_ride__journey_ref,siri_ride__last_vehicle_location_id,siri_ride__route_gtfs_ride_id,siri_ride__scheduled_start_time,siri_ride__siri_route_id,siri_ride__updated_duration_minutes,siri_ride__updated_first_last_vehicle_locations,siri_ride__vehicle_ref,siri_ride_id,siri_stop__code,siri_stop_id
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445441350,,,,,,,,,,,29,,,,,2026-05-02-585218408,,,2026-05-02T02:00:00+00:00,9302,,,7287352,135091855,5704,16594
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445457264,,,,,,,,,,,48,,,,,2026-05-02-585218418,,,2026-05-02T04:00:00+00:00,9302,,,7288352,135092246,246,9085
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445457130,,,,,,,,,,,46,,,,,2026-05-02-585218418,,,2026-05-02T04:00:00+00:00,9302,,,7288352,135092246,256,6481
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445456727,,,,,,,,,,,45,,,,,2026-05-02-585218418,,,2026-05-02T04:00:00+00:00,9302,,,7288352,135092246,263,4859
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445456196,,,,,,,,,,,44,,,,,2026-05-02-585218418,,,2026-05-02T04:00:00+00:00,9302,,,7288352,135092246,313,5165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445456064,,,,,,,,,,,43,,,,,2026-05-02-585218418,,,2026-05-02T04:00:00+00:00,9302,,,7288352,135092246,265,4861
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445456063,,,,,,,,,,,44,,,,,2026-05-02-585218419,,,2026-05-02T04:10:00+00:00,9302,,,7287352,135092363,313,5165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445455927,,,,,,,,,,,42,,,,,2026-05-02-585218418,,,2026-05-02T04:00:00+00:00,9302,,,7288352,135092246,2411,2333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445455926,,,,,,,,,,,43,,,,,2026-05-02-585218419,,,2026-05-02T04:10:00+00:00,9302,,,7287352,135092363,265,4861
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445455790,,,,,,,,,,,40,,,,,2026-05-02-585218418,,,2026-05-02T04:00:00+00:00,9302,,,7288352,135092246,2412,1906
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445455789,,,,,,,,,,,42,,,,,2026-05-02-585218419,,,2026-05-02T04:10:00+00:00,9302,,,7287352,135092363,2411,2333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445455649,,,,,,,,,,,41,,,,,2026-05-02-585218419,,,2026-05-02T04:10:00+00:00,9302,,,7287352,135092363,5714,1507
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445455526,,,,,,,,,,,38,,,,,2026-05-02-585218418,,,2026-05-02T04:00:00+00:00,9302,,,7288352,135092246,3358,20958
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445455525,,,,,,,,,,,40,,,,,2026-05-02-585218419,,,2026-05-02T04:10:00+00:00,9302,,,7287352,135092363,2412,1906
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445455419,,,,,,,,,,,39,,,,,2026-05-02-585218419,,,2026-05-02T04:10:00+00:00,9302,,,7287352,135092363,1855,12103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445455009,,,,,,,,,,,37,,,,,2026-05-02-585218419,,,2026-05-02T04:10:00+00:00,9302,,,7287352,135092363,3639,129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445455008,,,,,,,,,,,37,,,,,2026-05-02-585218418,,,2026-05-02T04:00:00+00:00,9302,,,7288352,135092246,3639,129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445454894,,,,,,,,,,,36,,,,,2026-05-02-585218419,,,2026-05-02T04:10:00+00:00,9302,,,7287352,135092363,5789,6743
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445454788,,,,,,,,,,,36,,,,,2026-05-02-585218418,,,2026-05-02T04:00:00+00:00,9302,,,7288352,135092246,5789,6743
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445454787,,,,,,,,,,,48,,,,,2026-05-02-585218417,,,2026-05-02T03:50:00+00:00,9302,,,7288252,135092205,246,9085
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445454677,,,,,,,,,,,35,,,,,2026-05-02-585218419,,,2026-05-02T04:10:00+00:00,9302,,,7287352,135092363,5791,2937
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445454676,,,,,,,,,,,46,,,,,2026-05-02-585218417,,,2026-05-02T03:50:00+00:00,9302,,,7288252,135092205,256,6481
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445454564,,,,,,,,,,,34,,,,,2026-05-02-585218419,,,2026-05-02T04:10:00+00:00,9302,,,7287352,135092363,5793,8072
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445454563,,,,,,,,,,,35,,,,,2026-05-02-585218418,,,2026-05-02T04:00:00+00:00,9302,,,7288352,135092246,5791,2937
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445454562,,,,,,,,,,,45,,,,,2026-05-02-585218417,,,2026-05-02T03:50:00+00:00,9302,,,7288252,135092205,263,4859
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445454332,,,,,,,,,,,33,,,,,2026-05-02-585218419,,,2026-05-02T04:10:00+00:00,9302,,,7287352,135092363,5795,6744
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445454331,,,,,,,,,,,34,,,,,2026-05-02-585218418,,,2026-05-02T04:00:00+00:00,9302,,,7288352,135092246,5793,8072
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445454217,,,,,,,,,,,33,,,,,2026-05-02-585218418,,,2026-05-02T04:00:00+00:00,9302,,,7288352,135092246,5795,6744
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445454106,,,,,,,,,,,32,,,,,2026-05-02-585218418,,,2026-05-02T04:00:00+00:00,9302,,,7288352,135092246,5796,5166
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445454105,,,,,,,,,,,32,,,,,2026-05-02-585218419,,,2026-05-02T04:10:00+00:00,9302,,,7287352,135092363,5796,5166
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445453848,,,,,,,,,,,31,,,,,2026-05-02-585218418,,,2026-05-02T04:00:00+00:00,9302,,,7288352,135092246,5797,2938
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445453847,,,,,,,,,,,31,,,,,2026-05-02-585218419,,,2026-05-02T04:10:00+00:00,9302,,,7287352,135092363,5797,2938
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445453846,,,,,,,,,,,44,,,,,2026-05-02-585218417,,,2026-05-02T03:50:00+00:00,9302,,,7288252,135092205,313,5165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445453739,,,,,,,,,,,29,,,,,2026-05-02-585218418,,,2026-05-02T04:00:00+00:00,9302,,,7288352,135092246,5704,16594
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445453738,,,,,,,,,,,29,,,,,2026-05-02-585218419,,,2026-05-02T04:10:00+00:00,9302,,,7287352,135092363,5704,16594
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445453737,,,,,,,,,,,43,,,,,2026-05-02-585218417,,,2026-05-02T03:50:00+00:00,9302,,,7288252,135092205,265,4861
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445453600,,,,,,,,,,,28,,,,,2026-05-02-585218419,,,2026-05-02T04:10:00+00:00,9302,,,7287352,135092363,5706,16099
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445453599,,,,,,,,,,,28,,,,,2026-05-02-585218418,,,2026-05-02T04:00:00+00:00,9302,,,7288352,135092246,5706,16099
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445453598,,,,,,,,,,,41,,,,,2026-05-02-585218417,,,2026-05-02T03:50:00+00:00,9302,,,7288252,135092205,5714,1507
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445453475,,,,,,,,,,,27,,,,,2026-05-02-585218418,,,2026-05-02T04:00:00+00:00,9302,,,7288352,135092246,5710,15577
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445453474,,,,,,,,,,,40,,,,,2026-05-02-585218417,,,2026-05-02T03:50:00+00:00,9302,,,7288252,135092205,2412,1906
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445453349,,,,,,,,,,,38,,,,,2026-05-02-585218417,,,2026-05-02T03:50:00+00:00,9302,,,7288252,135092205,3358,20958
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445453217,,,,,,,,,,,26,,,,,2026-05-02-585218419,,,2026-05-02T04:10:00+00:00,9302,,,7287352,135092363,875,6746
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445453216,,,,,,,,,,,26,,,,,2026-05-02-585218418,,,2026-05-02T04:00:00+00:00,9302,,,7288352,135092246,875,6746
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445453215,,,,,,,,,,,48,,,,,2026-05-02-585218416,,,2026-05-02T03:40:00+00:00,9302,,,7287552,135092151,246,9085
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445453093,,,,,,,,,,,46,,,,,2026-05-02-585218416,,,2026-05-02T03:40:00+00:00,9302,,,7287552,135092151,256,6481
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445452963,,,,,,,,,,,25,,,,,2026-05-02-585218419,,,2026-05-02T04:10:00+00:00,9302,,,7287352,135092363,874,5169
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445452845,,,,,,,,,,,24,,,,,2026-05-02-585218419,,,2026-05-02T04:10:00+00:00,9302,,,7287352,135092363,879,2943
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445452844,,,,,,,,,,,25,,,,,2026-05-02-585218418,,,2026-05-02T04:00:00+00:00,9302,,,7288352,135092246,874,5169
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445452843,,,,,,,,,,,45,,,,,2026-05-02-585218416,,,2026-05-02T03:40:00+00:00,9302,,,7287552,135092151,263,4859
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445452565,,,,,,,,,,,23,,,,,2026-05-02-585218419,,,2026-05-02T04:10:00+00:00,9302,,,7287352,135092363,5713,10364
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445452421,,,,,,,,,,,37,,,,,2026-05-02-585218417,,,2026-05-02T03:50:00+00:00,9302,,,7288252,135092205,3639,129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445452299,,,,,,,,,,,21,,,,,2026-05-02-585218419,,,2026-05-02T04:10:00+00:00,9302,,,7287352,135092363,5709,8071
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445452298,,,,,,,,,,,24,,,,,2026-05-02-585218418,,,2026-05-02T04:00:00+00:00,9302,,,7288352,135092246,879,2943
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445452168,,,,,,,,,,,20,,,,,2026-05-02-585218419,,,2026-05-02T04:10:00+00:00,9302,,,7287352,135092363,380,5163
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445452167,,,,,,,,,,,22,,,,,2026-05-02-585218418,,,2026-05-02T04:00:00+00:00,9302,,,7288352,135092246,5712,9282
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445452166,,,,,,,,,,,36,,,,,2026-05-02-585218417,,,2026-05-02T03:50:00+00:00,9302,,,7288252,135092205,5789,6743
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445452165,,,,,,,,,,,44,,,,,2026-05-02-585218416,,,2026-05-02T03:40:00+00:00,9302,,,7287552,135092151,313,5165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445452018,,,,,,,,,,,18,,,,,2026-05-02-585218419,,,2026-05-02T04:10:00+00:00,9302,,,7287352,135092363,5707,22687
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445452017,,,,,,,,,,,21,,,,,2026-05-02-585218418,,,2026-05-02T04:00:00+00:00,9302,,,7288352,135092246,5709,8071
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445452016,,,,,,,,,,,43,,,,,2026-05-02-585218416,,,2026-05-02T03:40:00+00:00,9302,,,7287552,135092151,265,4861
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445451886,,,,,,,,,,,17,,,,,2026-05-02-585218419,,,2026-05-02T04:10:00+00:00,9302,,,7287352,135092363,5798,2932
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445451885,,,,,,,,,,,20,,,,,2026-05-02-585218418,,,2026-05-02T04:00:00+00:00,9302,,,7288352,135092246,380,5163
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445451884,,,,,,,,,,,35,,,,,2026-05-02-585218417,,,2026-05-02T03:50:00+00:00,9302,,,7288252,135092205,5791,2937
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445451883,,,,,,,,,,,42,,,,,2026-05-02-585218416,,,2026-05-02T03:40:00+00:00,9302,,,7287552,135092151,2411,2333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445451760,,,,,,,,,,,19,,,,,2026-05-02-585218418,,,2026-05-02T04:00:00+00:00,9302,,,7288352,135092246,5711,2931
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445451759,,,,,,,,,,,34,,,,,2026-05-02-585218417,,,2026-05-02T03:50:00+00:00,9302,,,7288252,135092205,5793,8072
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445451758,,,,,,,,,,,41,,,,,2026-05-02-585218416,,,2026-05-02T03:40:00+00:00,9302,,,7287552,135092151,5714,1507
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445451642,,,,,,,,,,,15,,,,,2026-05-02-585218419,,,2026-05-02T04:10:00+00:00,9302,,,7287352,135092363,5794,19087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445451641,,,,,,,,,,,17,,,,,2026-05-02-585218418,,,2026-05-02T04:00:00+00:00,9302,,,7288352,135092246,5798,2932
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445451640,,,,,,,,,,,40,,,,,2026-05-02-585218416,,,2026-05-02T03:40:00+00:00,9302,,,7287552,135092151,2412,1906
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445451521,,,,,,,,,,,16,,,,,2026-05-02-585218418,,,2026-05-02T04:00:00+00:00,9302,,,7288352,135092246,5774,9283
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445451520,,,,,,,,,,,33,,,,,2026-05-02-585218417,,,2026-05-02T03:50:00+00:00,9302,,,7288252,135092205,5795,6744
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445451519,,,,,,,,,,,39,,,,,2026-05-02-585218416,,,2026-05-02T03:40:00+00:00,9302,,,7287552,135092151,1855,12103
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445451392,,,,,,,,,,,14,,,,,2026-05-02-585218419,,,2026-05-02T04:10:00+00:00,9302,,,7287352,135092363,5792,6741
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445451391,,,,,,,,,,,32,,,,,2026-05-02-585218417,,,2026-05-02T03:50:00+00:00,9302,,,7288252,135092205,5796,5166
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445451247,,,,,,,,,,,15,,,,,2026-05-02-585218418,,,2026-05-02T04:00:00+00:00,9302,,,7288352,135092246,5794,19087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445451102,,,,,,,,,,,31,,,,,2026-05-02-585218417,,,2026-05-02T03:50:00+00:00,9302,,,7288252,135092205,5797,2938
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445450975,,,,,,,,,,,29,,,,,2026-05-02-585218417,,,2026-05-02T03:50:00+00:00,9302,,,7288252,135092205,5704,16594
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445450828,,,,,,,,,,,13,,,,,2026-05-02-585218419,,,2026-05-02T04:10:00+00:00,9302,,,7287352,135092363,5790,2933
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445450827,,,,,,,,,,,14,,,,,2026-05-02-585218418,,,2026-05-02T04:00:00+00:00,9302,,,7288352,135092246,5792,6741
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445450826,,,,,,,,,,,48,,,,,2026-05-02-585218415,,,2026-05-02T03:30:00+00:00,9302,,,7287652,135092120,246,9085
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445450690,,,,,,,,,,,12,,,,,2026-05-02-585218419,,,2026-05-02T04:10:00+00:00,9302,,,7287352,135092363,3638,15576
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445450689,,,,,,,,,,,28,,,,,2026-05-02-585218417,,,2026-05-02T03:50:00+00:00,9302,,,7288252,135092205,5706,16099
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445450688,,,,,,,,,,,37,,,,,2026-05-02-585218416,,,2026-05-02T03:40:00+00:00,9302,,,7287552,135092151,3639,129
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445450687,,,,,,,,,,,47,,,,,2026-05-02-585218415,,,2026-05-02T03:30:00+00:00,9302,,,7287652,135092120,254,7831
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445450555,,,,,,,,,,,11,,,,,2026-05-02-585218419,,,2026-05-02T04:10:00+00:00,9302,,,7287352,135092363,5805,14453
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445450554,,,,,,,,,,,27,,,,,2026-05-02-585218417,,,2026-05-02T03:50:00+00:00,9302,,,7288252,135092205,5710,15577
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445450553,,,,,,,,,,,46,,,,,2026-05-02-585218415,,,2026-05-02T03:30:00+00:00,9302,,,7287652,135092120,256,6481
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445450429,,,,,,,,,,,10,,,,,2026-05-02-585218419,,,2026-05-02T04:10:00+00:00,9302,,,7287352,135092363,4257,12102
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445450428,,,,,,,,,,,26,,,,,2026-05-02-585218417,,,2026-05-02T03:50:00+00:00,9302,,,7288252,135092205,875,6746
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445450427,,,,,,,,,,,36,,,,,2026-05-02-585218416,,,2026-05-02T03:40:00+00:00,9302,,,7287552,135092151,5789,6743
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445450426,,,,,,,,,,,45,,,,,2026-05-02-585218415,,,2026-05-02T03:30:00+00:00,9302,,,7287652,135092120,263,4859
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445450304,,,,,,,,,,,35,,,,,2026-05-02-585218416,,,2026-05-02T03:40:00+00:00,9302,,,7287552,135092151,5791,2937
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445450303,,,,,,,,,,,44,,,,,2026-05-02-585218415,,,2026-05-02T03:30:00+00:00,9302,,,7287652,135092120,313,5165
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445450190,,,,,,,,,,,9,,,,,2026-05-02-585218419,,,2026-05-02T04:10:00+00:00,9302,,,7287352,135092363,3637,585
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445450189,,,,,,,,,,,13,,,,,2026-05-02-585218418,,,2026-05-02T04:00:00+00:00,9302,,,7288352,135092246,5790,2933
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445450188,,,,,,,,,,,25,,,,,2026-05-02-585218417,,,2026-05-02T03:50:00+00:00,9302,,,7288252,135092205,874,5169
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445450187,,,,,,,,,,,34,,,,,2026-05-02-585218416,,,2026-05-02T03:40:00+00:00,9302,,,7287552,135092151,5793,8072
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445450186,,,,,,,,,,,43,,,,,2026-05-02-585218415,,,2026-05-02T03:30:00+00:00,9302,,,7287652,135092120,265,4861
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445450074,,,,,,,,,,,33,,,,,2026-05-02-585218416,,,2026-05-02T03:40:00+00:00,9302,,,7287552,135092151,5795,6744
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444773,,,,,,,,,,,35,,,,,2026-05-02-585415430,,,2026-05-02T02:48:00+00:00,8218,,,30503102,135091929,703,12924
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444693,,,,,,,,,,,34,,,,,2026-05-02-585415430,,,2026-05-02T02:48:00+00:00,8218,,,30503102,135091929,704,12104
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444618,,,,,,,,,,,33,,,,,2026-05-02-585415430,,,2026-05-02T02:48:00+00:00,8218,,,30503102,135091929,4138,2339
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444550,,,,,,,,,,,31,,,,,2026-05-02-585415430,,,2026-05-02T02:48:00+00:00,8218,,,30503102,135091929,887,9285
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444479,,,,,,,,,,,30,,,,,2026-05-02-585415430,,,2026-05-02T02:48:00+00:00,8218,,,30503102,135091929,883,5168
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444405,,,,,,,,,,,29,,,,,2026-05-02-585415430,,,2026-05-02T02:48:00+00:00,8218,,,30503102,135091929,882,2942
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444328,,,,,,,,,,,28,,,,,2026-05-02-585415430,,,2026-05-02T02:48:00+00:00,8218,,,30503102,135091929,5965,2340
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445444030,,,,,,,,,,,27,,,,,2026-05-02-585415430,,,2026-05-02T02:48:00+00:00,8218,,,30503102,135091929,3637,585
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443946,,,,,,,,,,,25,,,,,2026-05-02-585415430,,,2026-05-02T02:48:00+00:00,8218,,,30503102,135091929,314,6482
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443945,,,,,,,,,,,35,,,,,2026-05-02-585415429,,,2026-05-02T02:36:00+00:00,8218,,,38661901,135091904,703,12924
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443872,,,,,,,,,,,24,,,,,2026-05-02-585415430,,,2026-05-02T02:48:00+00:00,8218,,,30503102,135091929,265,4861
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443871,,,,,,,,,,,34,,,,,2026-05-02-585415429,,,2026-05-02T02:36:00+00:00,8218,,,38661901,135091904,704,12104
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443793,,,,,,,,,,,23,,,,,2026-05-02-585415430,,,2026-05-02T02:48:00+00:00,8218,,,30503102,135091929,264,2341
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443792,,,,,,,,,,,33,,,,,2026-05-02-585415429,,,2026-05-02T02:36:00+00:00,8218,,,38661901,135091904,4138,2339
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443717,,,,,,,,,,,21,,,,,2026-05-02-585415430,,,2026-05-02T02:48:00+00:00,8218,,,30503102,135091929,255,124
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443716,,,,,,,,,,,31,,,,,2026-05-02-585415429,,,2026-05-02T02:36:00+00:00,8218,,,38661901,135091904,887,9285
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443638,,,,,,,,,,,20,,,,,2026-05-02-585415430,,,2026-05-02T02:48:00+00:00,8218,,,30503102,135091929,4136,1510
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443637,,,,,,,,,,,29,,,,,2026-05-02-585415429,,,2026-05-02T02:36:00+00:00,8218,,,38661901,135091904,882,2942
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443562,,,,,,,,,,,28,,,,,2026-05-02-585415429,,,2026-05-02T02:36:00+00:00,8218,,,38661901,135091904,5965,2340
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443344,,,,,,,,,,,19,,,,,2026-05-02-585415430,,,2026-05-02T02:48:00+00:00,8218,,,30503102,135091929,5799,2935
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443281,,,,,,,,,,,18,,,,,2026-05-02-585415430,,,2026-05-02T02:48:00+00:00,8218,,,30503102,135091929,246,9085
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443211,,,,,,,,,,,16,,,,,2026-05-02-585415430,,,2026-05-02T02:48:00+00:00,8218,,,30503102,135091929,256,6481
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443210,,,,,,,,,,,27,,,,,2026-05-02-585415429,,,2026-05-02T02:36:00+00:00,8218,,,38661901,135091904,3637,585
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443135,,,,,,,,,,,14,,,,,2026-05-02-585415430,,,2026-05-02T02:48:00+00:00,8218,,,30503102,135091929,2411,2333
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443134,,,,,,,,,,,25,,,,,2026-05-02-585415429,,,2026-05-02T02:36:00+00:00,8218,,,38661901,135091904,314,6482
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443068,,,,,,,,,,,13,,,,,2026-05-02-585415430,,,2026-05-02T02:48:00+00:00,8218,,,30503102,135091929,5714,1507
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445443067,,,,,,,,,,,23,,,,,2026-05-02-585415429,,,2026-05-02T02:36:00+00:00,8218,,,38661901,135091904,264,2341
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445442995,,,,,,,,,,,12,,,,,2026-05-02-585415430,,,2026-05-02T02:48:00+00:00,8218,,,30503102,135091929,2424,1954
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445442994,,,,,,,,,,,22,,,,,2026-05-02-585415429,,,2026-05-02T02:36:00+00:00,8218,,,38661901,135091904,257,131
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445442916,,,,,,,,,,,20,,,,,2026-05-02-585415429,,,2026-05-02T02:36:00+00:00,8218,,,38661901,135091904,4136,1510
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445442854,,,,,,,,,,,36,,,,,2026-05-02-585415428,,,2026-05-02T02:24:00+00:00,8218,,,17665902,135091873,5814,18475
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3445442794,,,,,,,,,,,34,,,,,2026-05-02-585415428,,,2026-05-02T02:24:00+00:00,8218,,,17665902,135091873,704,12104
